event_id,rank,compute_type,start_time_ms,end_time_ms,duration_ms,layer_id,flop_count,tflops,memory_accessed_bytes,pipeline_stage,dp_group,tp_rank
recompute_l28_r13,13,forward,1720.359332129576,1723.6087460588062,3.2494139292302826,28,412316860416,0.412316860416,335544320,3,0,1
recompute_l28_r14,14,forward,1720.359332129576,1723.6087460588062,3.2494139292302826,28,412316860416,0.412316860416,335544320,3,0,2
recompute_l28_r15,15,forward,1720.359332129576,1723.6087460588062,3.2494139292302826,28,412316860416,0.412316860416,335544320,3,0,3
bwd_l28_r12,12,backward,1723.6087460588062,1730.2822398902229,6.673493831416577,28,824633720832,0.824633720832,838860800,3,0,0
bwd_l28_r13,13,backward,1723.6087460588062,1730.2822398902229,6.673493831416577,28,824633720832,0.824633720832,838860800,3,0,1
bwd_l28_r14,14,backward,1723.6087460588062,1730.2822398902229,6.673493831416577,28,824633720832,0.824633720832,838860800,3,0,2
bwd_l28_r15,15,backward,1723.6087460588062,1730.2822398902229,6.673493831416577,28,824633720832,0.824633720832,838860800,3,0,3
bwd_l29_r12,12,backward,1730.2822398902229,1736.7166755971618,6.4344357069390234,29,824633720832,0.824633720832,838860800,3,0,0
bwd_l29_r13,13,backward,1730.2822398902229,1736.7166755971618,6.4344357069390234,29,824633720832,0.824633720832,838860800,3,0,1
bwd_l29_r14,14,backward,1730.2822398902229,1736.7166755971618,6.4344357069390234,29,824633720832,0.824633720832,838860800,3,0,2
bwd_l29_r15,15,backward,1730.2822398902229,1736.7166755971618,6.4344357069390234,29,824633720832,0.824633720832,838860800,3,0,3
recompute_l30_r12,12,forward,1736.7166755971618,1739.863700526026,3.147024928864095,30,412316860416,0.412316860416,335544320,3,0,0
recompute_l30_r13,13,forward,1736.7166755971618,1739.863700526026,3.147024928864095,30,412316860416,0.412316860416,335544320,3,0,1
recompute_l30_r14,14,forward,1736.7166755971618,1739.863700526026,3.147024928864095,30,412316860416,0.412316860416,335544320,3,0,2
recompute_l30_r15,15,forward,1736.7166755971618,1739.863700526026,3.147024928864095,30,412316860416,0.412316860416,335544320,3,0,3
bwd_l30_r12,12,backward,1739.863700526026,1746.7689478224188,6.905247296392858,30,824633720832,0.824633720832,838860800,3,0,0
bwd_l30_r13,13,backward,1739.863700526026,1746.7689478224188,6.905247296392858,30,824633720832,0.824633720832,838860800,3,0,1
bwd_l30_r14,14,backward,1739.863700526026,1746.7689478224188,6.905247296392858,30,824633720832,0.824633720832,838860800,3,0,2
bwd_l30_r15,15,backward,1739.863700526026,1746.7689478224188,6.905247296392858,30,824633720832,0.824633720832,838860800,3,0,3
bwd_l31_r12,12,backward,1746.7689478224188,1753.266374555766,6.4974267333473,31,824633720832,0.824633720832,838860800,3,0,0
bwd_l31_r13,13,backward,1746.7689478224188,1753.266374555766,6.4974267333473,31,824633720832,0.824633720832,838860800,3,0,1
bwd_l31_r14,14,backward,1746.7689478224188,1753.266374555766,6.4974267333473,31,824633720832,0.824633720832,838860800,3,0,2
bwd_l31_r15,15,backward,1746.7689478224188,1753.266374555766,6.4974267333473,31,824633720832,0.824633720832,838860800,3,0,3
out_bwd_l32_r12,12,output,1753.266374555766,1759.7693750324872,6.5030004767210325,32,843155767296,0.843155767296,204718080,3,0,0
out_bwd_l32_r13,13,output,1753.266374555766,1759.7693750324872,6.5030004767210325,32,843155767296,0.843155767296,204718080,3,0,1
out_bwd_l32_r14,14,output,1753.266374555766,1759.7693750324872,6.5030004767210325,32,843155767296,0.843155767296,204718080,3,0,2
out_bwd_l32_r15,15,output,1753.266374555766,1759.7693750324872,6.5030004767210325,32,843155767296,0.843155767296,204718080,3,0,3
recompute_l24_r28,28,forward,1687.239333135041,1690.70598206404,3.46664892899895,24,412316860416,0.412316860416,335544320,3,1,0
recompute_l24_r29,29,forward,1687.239333135041,1690.70598206404,3.46664892899895,24,412316860416,0.412316860416,335544320,3,1,1
recompute_l24_r30,30,forward,1687.239333135041,1690.70598206404,3.46664892899895,24,412316860416,0.412316860416,335544320,3,1,2
recompute_l24_r31,31,forward,1687.239333135041,1690.70598206404,3.46664892899895,24,412316860416,0.412316860416,335544320,3,1,3
bwd_l24_r28,28,backward,1690.70598206404,1697.4560513491008,6.7500692850608335,24,824633720832,0.824633720832,838860800,3,1,0
bwd_l24_r29,29,backward,1690.70598206404,1697.4560513491008,6.7500692850608335,24,824633720832,0.824633720832,838860800,3,1,1
bwd_l24_r30,30,backward,1690.70598206404,1697.4560513491008,6.7500692850608335,24,824633720832,0.824633720832,838860800,3,1,2
bwd_l24_r31,31,backward,1690.70598206404,1697.4560513491008,6.7500692850608335,24,824633720832,0.824633720832,838860800,3,1,3
bwd_l25_r28,28,backward,1697.4560513491008,1704.3809543895009,6.924903040399943,25,824633720832,0.824633720832,838860800,3,1,0
bwd_l25_r29,29,backward,1697.4560513491008,1704.3809543895009,6.924903040399943,25,824633720832,0.824633720832,838860800,3,1,1
bwd_l25_r30,30,backward,1697.4560513491008,1704.3809543895009,6.924903040399943,25,824633720832,0.824633720832,838860800,3,1,2
bwd_l25_r31,31,backward,1697.4560513491008,1704.3809543895009,6.924903040399943,25,824633720832,0.824633720832,838860800,3,1,3
recompute_l26_r28,28,forward,1704.3809543895009,1707.7973665603784,3.416412170877514,26,412316860416,0.412316860416,335544320,3,1,0
recompute_l26_r29,29,forward,1704.3809543895009,1707.7973665603784,3.416412170877514,26,412316860416,0.412316860416,335544320,3,1,1
recompute_l26_r30,30,forward,1704.3809543895009,1707.7973665603784,3.416412170877514,26,412316860416,0.412316860416,335544320,3,1,2
recompute_l26_r31,31,forward,1704.3809543895009,1707.7973665603784,3.416412170877514,26,412316860416,0.412316860416,335544320,3,1,3
bwd_l26_r28,28,backward,1707.7973665603784,1714.388817930922,6.591451370543622,26,824633720832,0.824633720832,838860800,3,1,0
bwd_l26_r29,29,backward,1707.7973665603784,1714.388817930922,6.591451370543622,26,824633720832,0.824633720832,838860800,3,1,1
bwd_l26_r30,30,backward,1707.7973665603784,1714.388817930922,6.591451370543622,26,824633720832,0.824633720832,838860800,3,1,2
bwd_l26_r31,31,backward,1707.7973665603784,1714.388817930922,6.591451370543622,26,824633720832,0.824633720832,838860800,3,1,3
bwd_l27_r28,28,backward,1714.388817930922,1720.821553719458,6.4327357885360925,27,824633720832,0.824633720832,838860800,3,1,0
bwd_l27_r29,29,backward,1714.388817930922,1720.821553719458,6.4327357885360925,27,824633720832,0.824633720832,838860800,3,1,1
bwd_l27_r30,30,backward,1714.388817930922,1720.821553719458,6.4327357885360925,27,824633720832,0.824633720832,838860800,3,1,2
bwd_l27_r31,31,backward,1714.388817930922,1720.821553719458,6.4327357885360925,27,824633720832,0.824633720832,838860800,3,1,3
recompute_l28_r28,28,forward,1720.821553719458,1724.1283994767218,3.30684575726381,28,412316860416,0.412316860416,335544320,3,1,0
recompute_l28_r29,29,forward,1720.821553719458,1724.1283994767218,3.30684575726381,28,412316860416,0.412316860416,335544320,3,1,1
recompute_l28_r30,30,forward,1720.821553719458,1724.1283994767218,3.30684575726381,28,412316860416,0.412316860416,335544320,3,1,2
recompute_l28_r31,31,forward,1720.821553719458,1724.1283994767218,3.30684575726381,28,412316860416,0.412316860416,335544320,3,1,3
bwd_l28_r28,28,backward,1724.1283994767218,1730.45426275779,6.325863281068322,28,824633720832,0.824633720832,838860800,3,1,0
bwd_l28_r29,29,backward,1724.1283994767218,1730.45426275779,6.325863281068322,28,824633720832,0.824633720832,838860800,3,1,1
bwd_l28_r30,30,backward,1724.1283994767218,1730.45426275779,6.325863281068322,28,824633720832,0.824633720832,838860800,3,1,2
bwd_l28_r31,31,backward,1724.1283994767218,1730.45426275779,6.325863281068322,28,824633720832,0.824633720832,838860800,3,1,3
bwd_l29_r28,28,backward,1730.45426275779,1736.7912915798217,6.337028822031687,29,824633720832,0.824633720832,838860800,3,1,0
bwd_l29_r29,29,backward,1730.45426275779,1736.7912915798217,6.337028822031687,29,824633720832,0.824633720832,838860800,3,1,1
bwd_l29_r30,30,backward,1730.45426275779,1736.7912915798217,6.337028822031687,29,824633720832,0.824633720832,838860800,3,1,2
bwd_l29_r31,31,backward,1730.45426275779,1736.7912915798217,6.337028822031687,29,824633720832,0.824633720832,838860800,3,1,3
recompute_l30_r28,28,forward,1736.7912915798217,1740.0578354758345,3.2665438960126636,30,412316860416,0.412316860416,335544320,3,1,0
recompute_l30_r29,29,forward,1736.7912915798217,1740.0578354758345,3.2665438960126636,30,412316860416,0.412316860416,335544320,3,1,1
recompute_l30_r30,30,forward,1736.7912915798217,1740.0578354758345,3.2665438960126636,30,412316860416,0.412316860416,335544320,3,1,2
recompute_l30_r31,31,forward,1736.7912915798217,1740.0578354758345,3.2665438960126636,30,412316860416,0.412316860416,335544320,3,1,3
bwd_l30_r28,28,backward,1740.0578354758345,1746.6712986619666,6.613463186132096,30,824633720832,0.824633720832,838860800,3,1,0
bwd_l30_r29,29,backward,1740.0578354758345,1746.6712986619666,6.613463186132096,30,824633720832,0.824633720832,838860800,3,1,1
bwd_l30_r30,30,backward,1740.0578354758345,1746.6712986619666,6.613463186132096,30,824633720832,0.824633720832,838860800,3,1,2
bwd_l30_r31,31,backward,1740.0578354758345,1746.6712986619666,6.613463186132096,30,824633720832,0.824633720832,838860800,3,1,3
bwd_l31_r28,28,backward,1746.6712986619666,1753.279264933455,6.607966271488408,31,824633720832,0.824633720832,838860800,3,1,0
bwd_l31_r29,29,backward,1746.6712986619666,1753.279264933455,6.607966271488408,31,824633720832,0.824633720832,838860800,3,1,1
bwd_l31_r30,30,backward,1746.6712986619666,1753.279264933455,6.607966271488408,31,824633720832,0.824633720832,838860800,3,1,2
bwd_l31_r31,31,backward,1746.6712986619666,1753.279264933455,6.607966271488408,31,824633720832,0.824633720832,838860800,3,1,3
out_bwd_l32_r28,28,output,1753.279264933455,1759.903782629786,6.6245176963311,32,843155767296,0.843155767296,204718080,3,1,0
out_bwd_l32_r29,29,output,1753.279264933455,1759.903782629786,6.6245176963311,32,843155767296,0.843155767296,204718080,3,1,1
out_bwd_l32_r30,30,output,1753.279264933455,1759.903782629786,6.6245176963311,32,843155767296,0.843155767296,204718080,3,1,2
out_bwd_l32_r31,31,output,1753.279264933455,1759.903782629786,6.6245176963311,32,843155767296,0.843155767296,204718080,3,1,3
recompute_l24_r44,44,forward,1687.239333135041,1690.570386979321,3.3310538442798965,24,412316860416,0.412316860416,335544320,3,2,0
recompute_l24_r45,45,forward,1687.239333135041,1690.570386979321,3.3310538442798965,24,412316860416,0.412316860416,335544320,3,2,1
recompute_l24_r46,46,forward,1687.239333135041,1690.570386979321,3.3310538442798965,24,412316860416,0.412316860416,335544320,3,2,2
recompute_l24_r47,47,forward,1687.239333135041,1690.570386979321,3.3310538442798965,24,412316860416,0.412316860416,335544320,3,2,3
bwd_l24_r44,44,backward,1690.570386979321,1697.5048933086716,6.934506329350665,24,824633720832,0.824633720832,838860800,3,2,0
bwd_l24_r45,45,backward,1690.570386979321,1697.5048933086716,6.934506329350665,24,824633720832,0.824633720832,838860800,3,2,1
bwd_l24_r46,46,backward,1690.570386979321,1697.5048933086716,6.934506329350665,24,824633720832,0.824633720832,838860800,3,2,2
bwd_l24_r47,47,backward,1690.570386979321,1697.5048933086716,6.934506329350665,24,824633720832,0.824633720832,838860800,3,2,3
bwd_l25_r44,44,backward,1697.5048933086716,1704.3241108358627,6.819217527191057,25,824633720832,0.824633720832,838860800,3,2,0
bwd_l25_r45,45,backward,1697.5048933086716,1704.3241108358627,6.819217527191057,25,824633720832,0.824633720832,838860800,3,2,1
bwd_l25_r46,46,backward,1697.5048933086716,1704.3241108358627,6.819217527191057,25,824633720832,0.824633720832,838860800,3,2,2
bwd_l25_r47,47,backward,1697.5048933086716,1704.3241108358627,6.819217527191057,25,824633720832,0.824633720832,838860800,3,2,3
recompute_l26_r44,44,forward,1704.3241108358627,1707.7001779977131,3.376067161850571,26,412316860416,0.412316860416,335544320,3,2,0
recompute_l26_r45,45,forward,1704.3241108358627,1707.7001779977131,3.376067161850571,26,412316860416,0.412316860416,335544320,3,2,1
recompute_l26_r46,46,forward,1704.3241108358627,1707.7001779977131,3.376067161850571,26,412316860416,0.412316860416,335544320,3,2,2
recompute_l26_r47,47,forward,1704.3241108358627,1707.7001779977131,3.376067161850571,26,412316860416,0.412316860416,335544320,3,2,3
bwd_l26_r44,44,backward,1707.7001779977131,1714.1010169304423,6.400838932729025,26,824633720832,0.824633720832,838860800,3,2,0
bwd_l26_r45,45,backward,1707.7001779977131,1714.1010169304423,6.400838932729025,26,824633720832,0.824633720832,838860800,3,2,1
bwd_l26_r46,46,backward,1707.7001779977131,1714.1010169304423,6.400838932729025,26,824633720832,0.824633720832,838860800,3,2,2
bwd_l26_r47,47,backward,1707.7001779977131,1714.1010169304423,6.400838932729025,26,824633720832,0.824633720832,838860800,3,2,3
bwd_l27_r44,44,backward,1714.1010169304423,1720.8501626544207,6.749145723978556,27,824633720832,0.824633720832,838860800,3,2,0
bwd_l27_r45,45,backward,1714.1010169304423,1720.8501626544207,6.749145723978556,27,824633720832,0.824633720832,838860800,3,2,1
bwd_l27_r46,46,backward,1714.1010169304423,1720.8501626544207,6.749145723978556,27,824633720832,0.824633720832,838860800,3,2,2
bwd_l27_r47,47,backward,1714.1010169304423,1720.8501626544207,6.749145723978556,27,824633720832,0.824633720832,838860800,3,2,3
recompute_l28_r44,44,forward,1720.8501626544207,1724.2078254826777,3.35766282825678,28,412316860416,0.412316860416,335544320,3,2,0
recompute_l28_r45,45,forward,1720.8501626544207,1724.2078254826777,3.35766282825678,28,412316860416,0.412316860416,335544320,3,2,1
recompute_l28_r46,46,forward,1720.8501626544207,1724.2078254826777,3.35766282825678,28,412316860416,0.412316860416,335544320,3,2,2
recompute_l28_r47,47,forward,1720.8501626544207,1724.2078254826777,3.35766282825678,28,412316860416,0.412316860416,335544320,3,2,3
bwd_l28_r44,44,backward,1724.2078254826777,1730.8619179679076,6.654092485230079,28,824633720832,0.824633720832,838860800,3,2,0
bwd_l28_r45,45,backward,1724.2078254826777,1730.8619179679076,6.654092485230079,28,824633720832,0.824633720832,838860800,3,2,1
bwd_l28_r46,46,backward,1724.2078254826777,1730.8619179679076,6.654092485230079,28,824633720832,0.824633720832,838860800,3,2,2
bwd_l28_r47,47,backward,1724.2078254826777,1730.8619179679076,6.654092485230079,28,824633720832,0.824633720832,838860800,3,2,3
bwd_l29_r44,44,backward,1730.8619179679076,1737.767813482503,6.905895514595306,29,824633720832,0.824633720832,838860800,3,2,0
bwd_l29_r45,45,backward,1730.8619179679076,1737.767813482503,6.905895514595306,29,824633720832,0.824633720832,838860800,3,2,1
bwd_l29_r46,46,backward,1730.8619179679076,1737.767813482503,6.905895514595306,29,824633720832,0.824633720832,838860800,3,2,2
bwd_l29_r47,47,backward,1730.8619179679076,1737.767813482503,6.905895514595306,29,824633720832,0.824633720832,838860800,3,2,3
recompute_l30_r44,44,forward,1737.767813482503,1741.0326595216395,3.2648460391364598,30,412316860416,0.412316860416,335544320,3,2,0
recompute_l30_r45,45,forward,1737.767813482503,1741.0326595216395,3.2648460391364598,30,412316860416,0.412316860416,335544320,3,2,1
recompute_l30_r46,46,forward,1737.767813482503,1741.0326595216395,3.2648460391364598,30,412316860416,0.412316860416,335544320,3,2,2
recompute_l30_r47,47,forward,1737.767813482503,1741.0326595216395,3.2648460391364598,30,412316860416,0.412316860416,335544320,3,2,3
bwd_l30_r44,44,backward,1741.0326595216395,1747.4682628094486,6.435603287809233,30,824633720832,0.824633720832,838860800,3,2,0
bwd_l30_r45,45,backward,1741.0326595216395,1747.4682628094486,6.435603287809233,30,824633720832,0.824633720832,838860800,3,2,1
bwd_l30_r46,46,backward,1741.0326595216395,1747.4682628094486,6.435603287809233,30,824633720832,0.824633720832,838860800,3,2,2
bwd_l30_r47,47,backward,1741.0326595216395,1747.4682628094486,6.435603287809233,30,824633720832,0.824633720832,838860800,3,2,3
bwd_l31_r44,44,backward,1747.4682628094486,1753.879103179316,6.410840369867277,31,824633720832,0.824633720832,838860800,3,2,0
bwd_l31_r45,45,backward,1747.4682628094486,1753.879103179316,6.410840369867277,31,824633720832,0.824633720832,838860800,3,2,1
bwd_l31_r46,46,backward,1747.4682628094486,1753.879103179316,6.410840369867277,31,824633720832,0.824633720832,838860800,3,2,2
bwd_l31_r47,47,backward,1747.4682628094486,1753.879103179316,6.410840369867277,31,824633720832,0.824633720832,838860800,3,2,3
out_bwd_l32_r44,44,output,1753.879103179316,1760.492787304623,6.613684125307273,32,843155767296,0.843155767296,204718080,3,2,0
out_bwd_l32_r45,45,output,1753.879103179316,1760.492787304623,6.613684125307273,32,843155767296,0.843155767296,204718080,3,2,1
out_bwd_l32_r46,46,output,1753.879103179316,1760.492787304623,6.613684125307273,32,843155767296,0.843155767296,204718080,3,2,2
out_bwd_l32_r47,47,output,1753.879103179316,1760.492787304623,6.613684125307273,32,843155767296,0.843155767296,204718080,3,2,3
recompute_l24_r60,60,forward,1687.239333135041,1690.4391517507302,3.1998186156891872,24,412316860416,0.412316860416,335544320,3,3,0
recompute_l24_r61,61,forward,1687.239333135041,1690.4391517507302,3.1998186156891872,24,412316860416,0.412316860416,335544320,3,3,1
recompute_l24_r62,62,forward,1687.239333135041,1690.4391517507302,3.1998186156891872,24,412316860416,0.412316860416,335544320,3,3,2
recompute_l24_r63,63,forward,1687.239333135041,1690.4391517507302,3.1998186156891872,24,412316860416,0.412316860416,335544320,3,3,3
bwd_l24_r60,60,backward,1690.4391517507302,1697.0596715502397,6.6205197995095055,24,824633720832,0.824633720832,838860800,3,3,0
bwd_l24_r61,61,backward,1690.4391517507302,1697.0596715502397,6.6205197995095055,24,824633720832,0.824633720832,838860800,3,3,1
bwd_l24_r62,62,backward,1690.4391517507302,1697.0596715502397,6.6205197995095055,24,824633720832,0.824633720832,838860800,3,3,2
bwd_l24_r63,63,backward,1690.4391517507302,1697.0596715502397,6.6205197995095055,24,824633720832,0.824633720832,838860800,3,3,3
bwd_l25_r60,60,backward,1697.0596715502397,1703.713695552419,6.654024002179293,25,824633720832,0.824633720832,838860800,3,3,0
bwd_l25_r61,61,backward,1697.0596715502397,1703.713695552419,6.654024002179293,25,824633720832,0.824633720832,838860800,3,3,1
bwd_l25_r62,62,backward,1697.0596715502397,1703.713695552419,6.654024002179293,25,824633720832,0.824633720832,838860800,3,3,2
bwd_l25_r63,63,backward,1697.0596715502397,1703.713695552419,6.654024002179293,25,824633720832,0.824633720832,838860800,3,3,3
recompute_l26_r60,60,forward,1703.713695552419,1707.1522419106059,3.438546358186745,26,412316860416,0.412316860416,335544320,3,3,0
recompute_l26_r61,61,forward,1703.713695552419,1707.1522419106059,3.438546358186745,26,412316860416,0.412316860416,335544320,3,3,1
recompute_l26_r62,62,forward,1703.713695552419,1707.1522419106059,3.438546358186745,26,412316860416,0.412316860416,335544320,3,3,2
recompute_l26_r63,63,forward,1703.713695552419,1707.1522419106059,3.438546358186745,26,412316860416,0.412316860416,335544320,3,3,3
bwd_l26_r60,60,backward,1707.1522419106059,1713.7358075313002,6.583565620694509,26,824633720832,0.824633720832,838860800,3,3,0
bwd_l26_r61,61,backward,1707.1522419106059,1713.7358075313002,6.583565620694509,26,824633720832,0.824633720832,838860800,3,3,1
bwd_l26_r62,62,backward,1707.1522419106059,1713.7358075313002,6.583565620694509,26,824633720832,0.824633720832,838860800,3,3,2
bwd_l26_r63,63,backward,1707.1522419106059,1713.7358075313002,6.583565620694509,26,824633720832,0.824633720832,838860800,3,3,3
bwd_l27_r60,60,backward,1713.7358075313002,1720.1707615711118,6.434954039811647,27,824633720832,0.824633720832,838860800,3,3,0
bwd_l27_r61,61,backward,1713.7358075313002,1720.1707615711118,6.434954039811647,27,824633720832,0.824633720832,838860800,3,3,1
bwd_l27_r62,62,backward,1713.7358075313002,1720.1707615711118,6.434954039811647,27,824633720832,0.824633720832,838860800,3,3,2
bwd_l27_r63,63,backward,1713.7358075313002,1720.1707615711118,6.434954039811647,27,824633720832,0.824633720832,838860800,3,3,3
recompute_l28_r60,60,forward,1720.1707615711118,1723.4729848729082,3.302223301796303,28,412316860416,0.412316860416,335544320,3,3,0
recompute_l28_r61,61,forward,1720.1707615711118,1723.4729848729082,3.302223301796303,28,412316860416,0.412316860416,335544320,3,3,1
recompute_l28_r62,62,forward,1720.1707615711118,1723.4729848729082,3.302223301796303,28,412316860416,0.412316860416,335544320,3,3,2
recompute_l28_r63,63,forward,1720.1707615711118,1723.4729848729082,3.302223301796303,28,412316860416,0.412316860416,335544320,3,3,3
bwd_l28_r60,60,backward,1723.4729848729082,1729.8007147708938,6.327729897985579,28,824633720832,0.824633720832,838860800,3,3,0
bwd_l28_r61,61,backward,1723.4729848729082,1729.8007147708938,6.327729897985579,28,824633720832,0.824633720832,838860800,3,3,1
bwd_l28_r62,62,backward,1723.4729848729082,1729.8007147708938,6.327729897985579,28,824633720832,0.824633720832,838860800,3,3,2
bwd_l28_r63,63,backward,1723.4729848729082,1729.8007147708938,6.327729897985579,28,824633720832,0.824633720832,838860800,3,3,3
bwd_l29_r60,60,backward,1729.8007147708938,1736.5388547151942,6.738139944300503,29,824633720832,0.824633720832,838860800,3,3,0
bwd_l29_r61,61,backward,1729.8007147708938,1736.5388547151942,6.738139944300503,29,824633720832,0.824633720832,838860800,3,3,1
bwd_l29_r62,62,backward,1729.8007147708938,1736.5388547151942,6.738139944300503,29,824633720832,0.824633720832,838860800,3,3,2
bwd_l29_r63,63,backward,1729.8007147708938,1736.5388547151942,6.738139944300503,29,824633720832,0.824633720832,838860800,3,3,3
recompute_l30_r60,60,forward,1736.5388547151942,1739.8631583290014,3.324303613807089,30,412316860416,0.412316860416,335544320,3,3,0
recompute_l30_r61,61,forward,1736.5388547151942,1739.8631583290014,3.324303613807089,30,412316860416,0.412316860416,335544320,3,3,1
recompute_l30_r62,62,forward,1736.5388547151942,1739.8631583290014,3.324303613807089,30,412316860416,0.412316860416,335544320,3,3,2
recompute_l30_r63,63,forward,1736.5388547151942,1739.8631583290014,3.324303613807089,30,412316860416,0.412316860416,335544320,3,3,3
bwd_l30_r60,60,backward,1739.8631583290014,1746.1721577776984,6.308999448697117,30,824633720832,0.824633720832,838860800,3,3,0
bwd_l30_r61,61,backward,1739.8631583290014,1746.1721577776984,6.308999448697117,30,824633720832,0.824633720832,838860800,3,3,1
bwd_l30_r62,62,backward,1739.8631583290014,1746.1721577776984,6.308999448697117,30,824633720832,0.824633720832,838860800,3,3,2
bwd_l30_r63,63,backward,1739.8631583290014,1746.1721577776984,6.308999448697117,30,824633720832,0.824633720832,838860800,3,3,3
bwd_l31_r60,60,backward,1746.1721577776984,1752.6202303838413,6.448072606142885,31,824633720832,0.824633720832,838860800,3,3,0
bwd_l31_r61,61,backward,1746.1721577776984,1752.6202303838413,6.448072606142885,31,824633720832,0.824633720832,838860800,3,3,1
bwd_l31_r62,62,backward,1746.1721577776984,1752.6202303838413,6.448072606142885,31,824633720832,0.824633720832,838860800,3,3,2
bwd_l31_r63,63,backward,1746.1721577776984,1752.6202303838413,6.448072606142885,31,824633720832,0.824633720832,838860800,3,3,3
out_bwd_l32_r60,60,output,1752.6202303838413,1759.481761999698,6.861531615856453,32,843155767296,0.843155767296,204718080,3,3,0
out_bwd_l32_r61,61,output,1752.6202303838413,1759.481761999698,6.861531615856453,32,843155767296,0.843155767296,204718080,3,3,1
out_bwd_l32_r62,62,output,1752.6202303838413,1759.481761999698,6.861531615856453,32,843155767296,0.843155767296,204718080,3,3,2
out_bwd_l32_r63,63,output,1752.6202303838413,1759.481761999698,6.861531615856453,32,843155767296,0.843155767296,204718080,3,3,3
embed_bwd_l-1_r0,0,embedding,1793.4153191169978,1793.516950922485,0.10163180548694584,-1,67108864,6.7108864e-05,204718080,0,0,0
embed_bwd_l-1_r1,1,embedding,1793.4153191169978,1793.516950922485,0.10163180548694584,-1,67108864,6.7108864e-05,204718080,0,0,1
embed_bwd_l-1_r2,2,embedding,1793.4153191169978,1793.516950922485,0.10163180548694584,-1,67108864,6.7108864e-05,204718080,0,0,2
embed_bwd_l-1_r3,3,embedding,1793.4153191169978,1793.516950922485,0.10163180548694584,-1,67108864,6.7108864e-05,204718080,0,0,3
recompute_l0_r0,0,forward,1793.516950922485,1796.9335730763707,3.416622153885829,0,412316860416,0.412316860416,335544320,0,0,0
recompute_l0_r1,1,forward,1793.516950922485,1796.9335730763707,3.416622153885829,0,412316860416,0.412316860416,335544320,0,0,1
recompute_l0_r2,2,forward,1793.516950922485,1796.9335730763707,3.416622153885829,0,412316860416,0.412316860416,335544320,0,0,2
recompute_l0_r3,3,forward,1793.516950922485,1796.9335730763707,3.416622153885829,0,412316860416,0.412316860416,335544320,0,0,3
bwd_l0_r0,0,backward,1796.9335730763707,1803.428292439389,6.494719363018264,0,824633720832,0.824633720832,838860800,0,0,0
bwd_l0_r1,1,backward,1796.9335730763707,1803.428292439389,6.494719363018264,0,824633720832,0.824633720832,838860800,0,0,1
bwd_l0_r2,2,backward,1796.9335730763707,1803.428292439389,6.494719363018264,0,824633720832,0.824633720832,838860800,0,0,2
bwd_l0_r3,3,backward,1796.9335730763707,1803.428292439389,6.494719363018264,0,824633720832,0.824633720832,838860800,0,0,3
bwd_l1_r0,0,backward,1803.428292439389,1810.2435446411978,6.815252201808786,1,824633720832,0.824633720832,838860800,0,0,0
bwd_l1_r1,1,backward,1803.428292439389,1810.2435446411978,6.815252201808786,1,824633720832,0.824633720832,838860800,0,0,1
bwd_l1_r2,2,backward,1803.428292439389,1810.2435446411978,6.815252201808786,1,824633720832,0.824633720832,838860800,0,0,2
bwd_l1_r3,3,backward,1803.428292439389,1810.2435446411978,6.815252201808786,1,824633720832,0.824633720832,838860800,0,0,3
recompute_l2_r0,0,forward,1810.2435446411978,1813.557995555744,3.3144509145461853,2,412316860416,0.412316860416,335544320,0,0,0
recompute_l2_r1,1,forward,1810.2435446411978,1813.557995555744,3.3144509145461853,2,412316860416,0.412316860416,335544320,0,0,1
recompute_l2_r2,2,forward,1810.2435446411978,1813.557995555744,3.3144509145461853,2,412316860416,0.412316860416,335544320,0,0,2
recompute_l2_r3,3,forward,1810.2435446411978,1813.557995555744,3.3144509145461853,2,412316860416,0.412316860416,335544320,0,0,3
bwd_l2_r0,0,backward,1813.557995555744,1820.347737503872,6.789741948127981,2,824633720832,0.824633720832,838860800,0,0,0
bwd_l2_r1,1,backward,1813.557995555744,1820.347737503872,6.789741948127981,2,824633720832,0.824633720832,838860800,0,0,1
bwd_l2_r2,2,backward,1813.557995555744,1820.347737503872,6.789741948127981,2,824633720832,0.824633720832,838860800,0,0,2
bwd_l2_r3,3,backward,1813.557995555744,1820.347737503872,6.789741948127981,2,824633720832,0.824633720832,838860800,0,0,3
bwd_l3_r0,0,backward,1820.347737503872,1827.1971540003346,6.849416496462757,3,824633720832,0.824633720832,838860800,0,0,0
bwd_l3_r1,1,backward,1820.347737503872,1827.1971540003346,6.849416496462757,3,824633720832,0.824633720832,838860800,0,0,1
bwd_l3_r2,2,backward,1820.347737503872,1827.1971540003346,6.849416496462757,3,824633720832,0.824633720832,838860800,0,0,2
bwd_l3_r3,3,backward,1820.347737503872,1827.1971540003346,6.849416496462757,3,824633720832,0.824633720832,838860800,0,0,3
recompute_l4_r0,0,forward,1827.1971540003346,1830.532018188444,3.3348641881092433,4,412316860416,0.412316860416,335544320,0,0,0
recompute_l4_r1,1,forward,1827.1971540003346,1830.532018188444,3.3348641881092433,4,412316860416,0.412316860416,335544320,0,0,1
recompute_l4_r2,2,forward,1827.1971540003346,1830.532018188444,3.3348641881092433,4,412316860416,0.412316860416,335544320,0,0,2
recompute_l4_r3,3,forward,1827.1971540003346,1830.532018188444,3.3348641881092433,4,412316860416,0.412316860416,335544320,0,0,3
